genome	name1	name2	coverage_overlap	compared_bases_count	consensus_SNPs	population_SNPs	popANI	conANI	percent_compared
MAG052	i18SM12.sorted.bam	i31SM06.sorted.bam	0.936834326192782	2085806	16415	2501	0.99880094313661	0.9921301405787499	0.899552941846213
MAG052	i18SM12.sorted.bam	i31SM12.sorted.bam	0.9420655541902923	2037650	15736	2641	0.9987038990994528	0.992277378352514	0.8787845331507034
MAG052	i18SM12.sorted.bam	i32SM06.sorted.bam	0.9183500746726504	1967244	16237	7311	0.9962836333469565	0.9917463212494231	0.8484202881424789
MAG052	i18SM12.sorted.bam	i32SM12.sorted.bam	0.9304426578836972	2032178	17137	6717	0.9966946793046673	0.9915671757100017	0.8764246043280888
MAG052	i19SM06.sorted.bam	i19SM12.sorted.bam	0.920682040691676	2024013	14175	3281	0.998378962980969	0.9929965864843754	0.8729032558564791
MAG052	i19SM06.sorted.bam	i21SM06.sorted.bam	0.7898387280837171	1614837	27879	19808	0.9877337465019689	0.9827357188372573	0.6964364729759686
MAG052	i19SM06.sorted.bam	i21SM12.sorted.bam	0.8298168695981012	1745943	44552	32641	0.9813046588577061	0.9744825575634485	0.752979021992363
MAG052	i19SM06.sorted.bam	i22SM01.sorted.bam	0.9209444484640973	1975789	51880	42357	0.9785619820739968	0.9737421354203308	0.8521055205601036
MAG052	i19SM06.sorted.bam	i22SM06.sorted.bam	0.8943378472456731	1916770	49252	38531	0.9798979533277337	0.9743046896602097	0.8266521873762784
MAG052	i19SM06.sorted.bam	i22SM12.sorted.bam	0.9217677216808636	1976808	51666	41134	0.9791917070347752	0.9738639260869038	0.8525449882995488
MAG052	i19SM06.sorted.bam	i23S3.sorted.bam	0.831310176822579	1768334	46743	36420	0.9794043432971373	0.9735666452152139	0.7626356678745201
MAG052	i19SM06.sorted.bam	i23SM12.sorted.bam	0.9157468809254489	2003766	51865	35024	0.982520913120594	0.9741162391217337	0.8641712604486798
MAG052	i19SM06.sorted.bam	i25SM06.sorted.bam	0.8069011636444561	1680056	28574	15683	0.9906651921126438	0.9829922335922135	0.7245637021210896
MAG052	i19SM06.sorted.bam	i25SM12.sorted.bam	0.9278333798699646	2036274	50993	10848	0.9946726226431217	0.9749576923341358	0.8781911007567126
MAG052	i19SM06.sorted.bam	i26SM01.sorted.bam	0.9097697618998718	1937756	51287	40174	0.9792677715873412	0.9735327874097668	0.8357028939317225
MAG052	i19SM06.sorted.bam	i26SM06.sorted.bam	0.9215445952519701	2018613	52190	35451	0.9824379412992981	0.9741456138447538	0.8705743787288989
MAG052	i19SM06.sorted.bam	i27SM01.sorted.bam	0.7946319131157388	1612639	2314	175	0.9998914822226177	0.9985650849322136	0.695488533730335
MAG052	i19SM06.sorted.bam	i27SM06.sorted.bam	0.921677722021638	1955930	4580	1578	0.9991932226613427	0.9976584029080795	0.8435408592866563
MAG052	i19SM06.sorted.bam	i27SM12.sorted.bam	0.922350986273465	1962424	10211	1958	0.9990022543548184	0.9947967411731613	0.8463415496693426
MAG052	i19SM06.sorted.bam	i28SM01.sorted.bam	0.9187817156944413	2093835	53672	43457	0.9792452604909174	0.9743666525776864	0.9030156371160911
MAG052	i19SM06.sorted.bam	i28SM06.sorted.bam	0.8790933264009704	1845972	30194	23482	0.9872793303473726	0.9836433055322616	0.7961188831395334
MAG052	i19SM06.sorted.bam	i28SM12.sorted.bam	0.9192006623274431	2093167	34674	11724	0.994398918003198	0.9834346710033169	0.9027275463899386
MAG052	i19SM06.sorted.bam	i29SM01.sorted.bam	0.6930461974935708	1467576	38593	29542	0.9798702077439261	0.9737028951141201	0.6329266998862301
MAG052	i19SM06.sorted.bam	i29SM06.sorted.bam	0.9274926767446251	2007559	52992	42394	0.9788828124104946	0.9736037645718009	0.8658070809940338
MAG052	i19SM06.sorted.bam	i29SM12.sorted.bam	0.9288289377174368	2003075	52378	41175	0.9794441046890406	0.9738512037741972	0.8638732504310579
MAG052	i19SM06.sorted.bam	i30S2.sorted.bam	0.9215121968846101	1958307	51028	41565	0.9787750337408793	0.973942798549972	0.8445659964963338
MAG052	i19SM06.sorted.bam	i30S3.sorted.bam	0.923519127499596	1965029	51715	42149	0.978550443784799	0.9736823222456259	0.8474650172466289
MAG052	i19SM06.sorted.bam	i30SM01.sorted.bam	0.9298762053883775	1998698	52046	40463	0.9797553207137847	0.9739600479912423	0.8619855661370915
MAG052	i19SM06.sorted.bam	i30SM06.sorted.bam	0.9372134952867722	1997267	5649	2736	0.9986301280700076	0.9971716350392812	0.8613684136982828
MAG052	i19SM06.sorted.bam	i30SM12.sorted.bam	0.9445070974141009	2046357	17593	2913	0.9985764947171974	0.9914027708752676	0.8825396318821553
MAG052	i19SM06.sorted.bam	i31SM01.sorted.bam	0.9183301022115694	1988245	50852	41619	0.9790674690493375	0.9744236751506983	0.8574774638010553
MAG052	i19SM06.sorted.bam	i31SM06.sorted.bam	0.9318507742369458	2059912	52818	32995	0.9839823254585632	0.97435909883529	0.8883855447459238
MAG052	i19SM06.sorted.bam	i31SM12.sorted.bam	0.9251278573261366	1993512	51584	35900	0.981991580687751	0.9741240584455976	0.8597489815475302
MAG052	i19SM06.sorted.bam	i32SM06.sorted.bam	0.9145978052877902	1932969	50921	41463	0.9785495783946871	0.9736565873534444	0.8336383874854769
MAG052	i19SM06.sorted.bam	i32SM12.sorted.bam	0.9230050386119223	1996867	52032	40914	0.979510903830851	0.9739431819945945	0.861195904281425
MAG052	i19SM12.sorted.bam	i21SM06.sorted.bam	0.764850137994159	1620574	33478	14194	0.9912413749696095	0.9793418875040572	0.6989106892872514
MAG052	i19SM12.sorted.bam	i21SM12.sorted.bam	0.8207283071625329	1763706	38848	4090	0.9976810193989247	0.9779736532052394	0.7606397339214754
MAG052	i19SM12.sorted.bam	i22SM01.sorted.bam	0.9272279959134705	2018081	44994	7736	0.9961666553522877	0.9777045619080701	0.870344941204478
MAG052	i19SM12.sorted.bam	i22SM06.sorted.bam	0.8940007320250347	1947174	42285	6121	0.9968564699405394	0.978283912993908	0.8397646281516392
MAG052	i19SM12.sorted.bam	i22SM12.sorted.bam	0.9275590876775415	2018248	44624	7026	0.9965187628081386	0.9778897340663784	0.8704169638860161
MAG052	i19SM12.sorted.bam	i23S3.sorted.bam	0.8261188039826352	1794254	40258	5405	0.996987605991125	0.9775628199797799	0.7738142780869051
MAG052	i19SM12.sorted.bam	i23SM12.sorted.bam	0.9197605815248517	2040775	44856	3940	0.9980693609045583	0.9780201149073269	0.8801322629699049
MAG052	i19SM12.sorted.bam	i25SM06.sorted.bam	0.7943419130798853	1701619	34583	11896	0.993009010830274	0.9796764140503837	0.733863253510351
MAG052	i19SM12.sorted.bam	i25SM12.sorted.bam	0.9376103541437787	2084410	44451	2423	0.9988375607486051	0.9786745409972126	0.8989508839813793
MAG052	i19SM12.sorted.bam	i26SM01.sorted.bam	0.9070342659804664	1965340	44919	6441	0.996722704468438	0.9771444126715988	0.8475991433182359
MAG052	i19SM12.sorted.bam	i26SM06.sorted.bam	0.9536425359019953	2105904	45388	3954	0.9981224215348847	0.978447260653857	0.9082206774962328
MAG052	i19SM12.sorted.bam	i27SM01.sorted.bam	0.7680365109663533	1612875	12381	3868	0.9976017980314655	0.9923236456637992	0.6955903142862812
MAG052	i19SM12.sorted.bam	i27SM06.sorted.bam	0.9286342184878914	1997949	13323	2039	0.9989794534294919	0.9933316616189902	0.8616625422540253
MAG052	i19SM12.sorted.bam	i27SM12.sorted.bam	0.9352553954436964	2011335	7560	193	0.9999040438315845	0.9962413024185429	0.8674355698891714
MAG052	i19SM12.sorted.bam	i28SM01.sorted.bam	0.9487089705348982	2170867	46450	8506	0.9960817498262216	0.9786030189781317	0.9362375006145648
MAG052	i19SM12.sorted.bam	i28SM06.sorted.bam	0.865857189003632	1868204	35509	14837	0.992058147825398	0.9809929750712449	0.8057069565284894
MAG052	i19SM12.sorted.bam	i28SM12.sorted.bam	0.9490191287830413	2169980	33438	3034	0.9986018304316169	0.9845906413883999	0.9358549609826826
MAG052	i19SM12.sorted.bam	i29SM01.sorted.bam	0.6829130314856767	1480306	33272	4257	0.9971242432307915	0.977523566073501	0.6384168120777293
MAG052	i19SM12.sorted.bam	i29SM06.sorted.bam	0.934598825656936	2046606	45837	7206	0.996479048727503	0.977603407788309	0.8826470189941493
MAG052	i19SM12.sorted.bam	i29SM12.sorted.bam	0.9329010352959755	2040989	45007	6591	0.9967706832324917	0.9779484357828484	0.8802245555079238
MAG052	i19SM12.sorted.bam	i30S2.sorted.bam	0.9212888444499472	1989619	44019	6766	0.9965993489205722	0.9778756636320823	0.8580700336479617
MAG052	i19SM12.sorted.bam	i30S3.sorted.bam	0.9243995134238026	1998144	44984	7494	0.9962495195541462	0.9774871080362576	0.8617466405947435
MAG052	i19SM12.sorted.bam	i30SM01.sorted.bam	0.9321119543781529	2032012	44814	6681	0.996712125715793	0.9779459963819112	0.8763530129200928
MAG052	i19SM12.sorted.bam	i30SM06.sorted.bam	0.9317979504521757	2019084	14923	3939	0.9980491153414123	0.992609024686442	0.8707775085672489
MAG052	i19SM12.sorted.bam	i30SM12.sorted.bam	0.9602410985349639	2100253	11213	427	0.9997966911605412	0.9946611193984725	0.9057835507095744
MAG052	i19SM12.sorted.bam	i31SM01.sorted.bam	0.9075495301359405	2010571	44881	7797	0.9961219971838846	0.977677485649599	0.8671060769029729
MAG052	i19SM12.sorted.bam	i31SM06.sorted.bam	0.9471347694132054	2116169	46102	3248	0.9984651509402132	0.9782144053712156	0.9126477004063459
MAG052	i19SM12.sorted.bam	i31SM12.sorted.bam	0.9332346783276657	2034386	45074	3603	0.9982289496683521	0.9778439293231471	0.8773768563091437
MAG052	i19SM12.sorted.bam	i32SM06.sorted.bam	0.903786561042042	1956225	44874	7367	0.9962340732788918	0.9770609209063374	0.843668084981589
MAG052	i19SM12.sorted.bam	i32SM12.sorted.bam	0.9265387730638599	2042240	46069	6929	0.9966071568473832	0.9774419265120652	0.8807640787091465
MAG052	i21SM06.sorted.bam	i21SM12.sorted.bam	0.7458901270476718	1447820	41985	35038	0.9757994778356426	0.9710012294345982	0.6244064597876237
MAG052	i21SM06.sorted.bam	i22SM01.sorted.bam	0.7814208807452021	1588402	49946	45352	0.9714480339359935	0.968555818992925	0.6850357568893792
MAG052	i21SM06.sorted.bam	i22SM06.sorted.bam	0.7650044430871216	1546489	48411	42039	0.9728164894803649	0.9686961885923534	0.6669597889174775
MAG052	i21SM06.sorted.bam	i22SM12.sorted.bam	0.7822037746695879	1589334	49860	44171	0.9722078556175102	0.9686283688639392	0.6854377038306578
MAG052	i21SM06.sorted.bam	i23S3.sorted.bam	0.7263842600955646	1437783	45740	40330	0.9719498700429758	0.9681871325506005	0.6200777672451195
MAG052	i21SM06.sorted.bam	i23SM12.sorted.bam	0.7779964895575796	1611920	50318	38756	0.9759566231574768	0.9687838106109484	0.6951784480535331
MAG052	i21SM06.sorted.bam	i25SM06.sorted.bam	0.926920293986771	1604257	22075	8052	0.9949808540651529	0.986239735902664	0.6918735989000799
MAG052	i21SM06.sorted.bam	i25SM12.sorted.bam	0.7824114113417296	1634583	48792	11102	0.9932080536748517	0.9701501850930788	0.7049524003391535
MAG052	i21SM06.sorted.bam	i26SM01.sorted.bam	0.784065755597821	1568250	48780	42533	0.9728786864339232	0.9688952654232424	0.6763447324680836
MAG052	i21SM06.sorted.bam	i26SM06.sorted.bam	0.7590887044952046	1599638	49947	38932	0.9756619935260352	0.968776060583707	0.6898815464089146
MAG052	i21SM06.sorted.bam	i27SM01.sorted.bam	0.9013418686106186	1532261	25324	20526	0.9866041098742316	0.9834727895573926	0.6608236289598458
MAG052	i21SM06.sorted.bam	i27SM06.sorted.bam	0.7958239540594066	1593668	27282	20905	0.9868824623447293	0.9828810015636883	0.6873068433623121
MAG052	i21SM06.sorted.bam	i27SM12.sorted.bam	0.7904213142975981	1591234	30761	13968	0.9912219070231029	0.9806684623380345	0.6862571235607323
MAG052	i21SM06.sorted.bam	i28SM01.sorted.bam	0.7412579561010393	1639061	51904	46912	0.9713787345315397	0.968333088274323	0.7068836432608765
MAG052	i21SM06.sorted.bam	i28SM06.sorted.bam	0.8358982693271481	1584680	22614	16428	0.9896332382563041	0.9857296110255699	0.6834305567655174
MAG052	i21SM06.sorted.bam	i28SM12.sorted.bam	0.7420575077416794	1639061	28700	10428	0.9936378206790352	0.9824899744426839	0.7068836432608765
MAG052	i21SM06.sorted.bam	i29SM01.sorted.bam	0.6010951650009212	1159751	36525	31433	0.9728967683580355	0.9685061707211289	0.5001699217756049
MAG052	i21SM06.sorted.bam	i29SM06.sorted.bam	0.7688868978270476	1588629	50101	44448	0.9720211578663112	0.9684627436613583	0.685133655983446
MAG052	i21SM06.sorted.bam	i29SM12.sorted.bam	0.7770109865764716	1597657	50209	44103	0.9723952012227907	0.9685733546061513	0.6890271935219264
MAG052	i21SM06.sorted.bam	i30S2.sorted.bam	0.7843683732995905	1579337	48699	44062	0.9721009512219368	0.9691649090726046	0.6811262622298395
MAG052	i21SM06.sorted.bam	i30S3.sorted.bam	0.7848109301679961	1584501	49183	44470	0.9719343818653318	0.9689599438561415	0.6833533588014735
MAG052	i21SM06.sorted.bam	i30SM01.sorted.bam	0.7806190924876196	1599027	49890	43047	0.9730792538212301	0.9687997763640014	0.6896180382746643
MAG052	i21SM06.sorted.bam	i30SM06.sorted.bam	0.7960704018497106	1612911	27408	20507	0.9872857212828234	0.9830071219056724	0.6956058401337983
MAG052	i21SM06.sorted.bam	i30SM12.sorted.bam	0.7724348412377301	1616352	34706	13345	0.9917437538357982	0.9785281918789966	0.6970898523923175
MAG052	i21SM06.sorted.bam	i31SM01.sorted.bam	0.7687478032548242	1590111	49909	45091	0.9716428601525302	0.9686128829999918	0.6857728033729041
MAG052	i21SM06.sorted.bam	i31SM06.sorted.bam	0.7587763765579085	1621758	50954	37693	0.9767579379907483	0.9685810090038095	0.6994213171611505
MAG052	i21SM06.sorted.bam	i31SM12.sorted.bam	0.7748579486550766	1593083	49427	39986	0.9749002406026553	0.9689739957051829	0.6870545483401576
MAG052	i21SM06.sorted.bam	i32SM06.sorted.bam	0.7940022135510465	1582959	48849	44444	0.9719234673797615	0.9691407042128065	0.6826883349994868
MAG052	i21SM06.sorted.bam	i32SM12.sorted.bam	0.7739954270981182	1600311	49474	43947	0.9725384628362862	0.9690847591499402	0.6901717935027778
MAG052	i21SM12.sorted.bam	i22SM01.sorted.bam	0.8417743025010662	1740721	14783	11051	0.9936514811965846	0.9915075419897847	0.7507269115552845
MAG052	i21SM12.sorted.bam	i22SM06.sorted.bam	0.8348802903004154	1706666	15356	9981	0.9941517555280295	0.9910023402352891	0.7360398910775542
MAG052	i21SM12.sorted.bam	i22SM12.sorted.bam	0.8421674268201513	1741401	14626	10402	0.9940266486581781	0.9916010155041831	0.7510201775639428
MAG052	i21SM12.sorted.bam	i23S3.sorted.bam	0.8018361368701071	1602278	15110	9864	0.9938437649396672	0.9905696764231925	0.691020108560176
MAG052	i21SM12.sorted.bam	i23SM12.sorted.bam	0.8417232605358623	1774948	13680	5392	0.9969621645253833	0.9922927319560911	0.7654881110822637
MAG052	i21SM12.sorted.bam	i25SM06.sorted.bam	0.7573382322695753	1495096	45710	34238	0.9770997982738232	0.9694267123984012	0.6447953477660462
MAG052	i21SM12.sorted.bam	i25SM12.sorted.bam	0.8321748103611877	1782066	16414	3431	0.9980747065484668	0.9907893422578063	0.7685579161552482
MAG052	i21SM12.sorted.bam	i26SM01.sorted.bam	0.841080879904347	1716727	15505	10248	0.9940305010639432	0.9909682785905971	0.7403789341850698
MAG052	i21SM12.sorted.bam	i26SM06.sorted.bam	0.8188650872550794	1752275	15511	6012	0.9965690316873779	0.9911480789259677	0.7557098460612218
MAG052	i21SM12.sorted.bam	i27SM01.sorted.bam	0.7237178709833136	1408190	43452	39811	0.9717289570299462	0.9691433684374978	0.6073150893124378
MAG052	i21SM12.sorted.bam	i27SM06.sorted.bam	0.8276232033208673	1705243	45227	36408	0.9786493772441817	0.9734776803071469	0.7354261888270825
MAG052	i21SM12.sorted.bam	i27SM12.sorted.bam	0.8300150516860573	1714346	39441	6949	0.9959465592126677	0.9769935590598398	0.7393520718812239
MAG052	i21SM12.sorted.bam	i28SM01.sorted.bam	0.7965888443723316	1790085	14858	10902	0.9939097864067907	0.9916998354826726	0.7720162986897047
MAG052	i21SM12.sorted.bam	i28SM06.sorted.bam	0.823171905527379	1647845	44867	36041	0.9781284040671301	0.9727723177847432	0.7106719500550737
MAG052	i21SM12.sorted.bam	i28SM12.sorted.bam	0.7974548897232933	1790018	39873	4088	0.9977162240826628	0.9777248050019609	0.771987403362381
MAG052	i21SM12.sorted.bam	i29SM01.sorted.bam	0.6598969396323161	1295500	12480	7386	0.9942987263604786	0.990366653801621	0.5587148738481762
MAG052	i21SM12.sorted.bam	i29SM06.sorted.bam	0.8296448094018283	1740424	15261	10655	0.9938779285967098	0.9912314470496845	0.7505988233132677
MAG052	i21SM12.sorted.bam	i29SM12.sorted.bam	0.8336782737795027	1746550	15243	10425	0.9940310898628725	0.9912725086599296	0.7532408050324447
MAG052	i21SM12.sorted.bam	i30S2.sorted.bam	0.8514187062268646	1739721	14067	9989	0.994258274746353	0.9919142207284961	0.75029563801314
MAG052	i21SM12.sorted.bam	i30S3.sorted.bam	0.8499593973119765	1742186	14429	10334	0.9940683715745621	0.9917178762772746	0.7513587272945262
MAG052	i21SM12.sorted.bam	i30SM01.sorted.bam	0.8399025636466292	1751172	15668	10200	0.9941753294365145	0.9910528491775794	0.7552341513442365
MAG052	i21SM12.sorted.bam	i30SM06.sorted.bam	0.8457652091374372	1750697	44271	34398	0.9803518255871804	0.9747123574210729	0.7550292964117179
MAG052	i21SM12.sorted.bam	i30SM12.sorted.bam	0.8324687397160717	1770195	35399	3991	0.9977454461231672	0.9800027680566266	0.763438267936451
MAG052	i21SM12.sorted.bam	i31SM01.sorted.bam	0.8223313286923332	1725369	15146	11172	0.9935248633770515	0.9912215879617635	0.7441060001362825
MAG052	i21SM12.sorted.bam	i31SM06.sorted.bam	0.8194834256622812	1774779	14331	4115	0.9976814014589985	0.9919251918126144	0.7654152258536413
MAG052	i21SM12.sorted.bam	i31SM12.sorted.bam	0.8380088891074146	1751628	14642	5988	0.996581465927697	0.9916409191906044	0.7554308120794544
MAG052	i21SM12.sorted.bam	i32SM06.sorted.bam	0.8672945434851916	1748192	15304	11250	0.9935647800699237	0.9912458128168988	0.753948956188646
MAG052	i21SM12.sorted.bam	i32SM12.sorted.bam	0.8362137075373776	1754753	15496	10701	0.9939017058241245	0.9911691275068343	0.7567785418986559
MAG052	i22SM01.sorted.bam	i22SM06.sorted.bam	0.9491568403453536	1965910	2698	68	0.9999654104206195	0.9986276075710485	0.8478449692372583
MAG052	i22SM01.sorted.bam	i22SM12.sorted.bam	0.9946948576931494	2047097	162	39	0.9999809486311592	0.9999208635448149	0.8828587743033423
MAG052	i22SM01.sorted.bam	i23S3.sorted.bam	0.8438472882036235	1769496	16197	14478	0.9918180091958388	0.9908465461351706	0.763136807730492
MAG052	i22SM01.sorted.bam	i23SM12.sorted.bam	0.9384777852129941	2013828	16412	9868	0.9950998794335961	0.9918503467028962	0.8685107348297375
MAG052	i22SM01.sorted.bam	i25SM06.sorted.bam	0.7951430446386684	1648869	52781	43846	0.9734084393605557	0.9679895734591408	0.7111135741622295
MAG052	i22SM01.sorted.bam	i25SM12.sorted.bam	0.9355481196455008	2024475	19405	7709	0.9961920991862088	0.9904147988984798	0.8731025042329498
MAG052	i22SM01.sorted.bam	i26SM01.sorted.bam	0.920393967977735	1931116	17639	15588	0.991927983611549	0.9908659034465045	0.8328392376118832
MAG052	i22SM01.sorted.bam	i26SM06.sorted.bam	0.9343319976891443	2016637	18389	10073	0.9950050504875195	0.9908813534612327	0.8697221822096214
MAG052	i22SM01.sorted.bam	i27SM01.sorted.bam	0.7772716538888741	1574970	49517	48933	0.9689308367778434	0.968560036064179	0.6792428906712945
MAG052	i22SM01.sorted.bam	i27SM06.sorted.bam	0.903318476907653	1918719	52394	46323	0.975857329812234	0.9726932396041317	0.827492739509918
MAG052	i22SM01.sorted.bam	i27SM12.sorted.bam	0.9080340939107473	1930345	45614	11980	0.9937938555025138	0.9763700271195045	0.8325067257108898
MAG052	i22SM01.sorted.bam	i28SM01.sorted.bam	0.9081926209038417	2052582	18372	18182	0.9911418886066428	0.9910493222682456	0.8852243096820047
MAG052	i22SM01.sorted.bam	i28SM06.sorted.bam	0.8738831837649291	1826125	52487	46145	0.9747306454925047	0.9712577178451639	0.7875593971485918
MAG052	i22SM01.sorted.bam	i28SM12.sorted.bam	0.9088501304343045	2052057	47896	8305	0.9959528414659047	0.9766595177424409	0.8849978910723789
MAG052	i22SM01.sorted.bam	i29SM01.sorted.bam	0.6991109416611658	1461444	14373	11658	0.9920229581153982	0.9901652064670285	0.6302821305258001
MAG052	i22SM01.sorted.bam	i29SM06.sorted.bam	0.952010979953793	2016927	18093	17162	0.9914910157878792	0.9910294224828167	0.8698472515368433
MAG052	i22SM01.sorted.bam	i29SM12.sorted.bam	0.9492560968992246	2010339	17843	16114	0.9919844364557421	0.9911243825046423	0.8670060214411954
MAG052	i22SM01.sorted.bam	i30S2.sorted.bam	0.9363286264992905	1961069	16367	16129	0.9917754041290745	0.9916540417496784	0.8457571740197368
